zone,day,hour,block_id,assignment,minutes_into_block,wait_time_min
Miami,13,15,327,Treatment,20,5.46
Miami,13,15,327,Treatment,25,5.2
Miami,13,15,327,Treatment,30,5.48
Miami,13,15,327,Treatment,35,4.91
Miami,13,15,327,Treatment,40,5.1
Miami,13,15,327,Treatment,45,5.79
Miami,13,15,327,Treatment,50,5.58
Miami,13,15,327,Treatment,55,5.4
Miami,13,16,328,Control,0,5.22
Miami,13,16,328,Control,5,5.74
Miami,13,16,328,Control,10,5.81
Miami,13,16,328,Control,15,6.49
Miami,13,16,328,Control,20,6.05
Miami,13,16,328,Control,25,6.11
Miami,13,16,328,Control,30,5.75
Miami,13,16,328,Control,35,6.01
Miami,13,16,328,Control,40,6.14
Miami,13,16,328,Control,45,6.01
Miami,13,16,328,Control,50,5.98
Miami,13,16,328,Control,55,6.18
Miami,13,17,329,Control,0,6.14
Miami,13,17,329,Control,5,6.39
Miami,13,17,329,Control,10,6.26
Miami,13,17,329,Control,15,6.37
Miami,13,17,329,Control,20,5.95
Miami,13,17,329,Control,25,6.05
Miami,13,17,329,Control,30,6.05
Miami,13,17,329,Control,35,6.24
Miami,13,17,329,Control,40,6.3
Miami,13,17,329,Control,45,6.13
Miami,13,17,329,Control,50,6.32
Miami,13,17,329,Control,55,5.96
Miami,13,18,330,Treatment,0,6.35
Miami,13,18,330,Treatment,5,6.07
Miami,13,18,330,Treatment,10,5.73
Miami,13,18,330,Treatment,15,5.67
Miami,13,18,330,Treatment,20,5.27
Miami,13,18,330,Treatment,25,5.54
Miami,13,18,330,Treatment,30,5.57
Miami,13,18,330,Treatment,35,5.16
Miami,13,18,330,Treatment,40,5.61
Miami,13,18,330,Treatment,45,5.18
Miami,13,18,330,Treatment,50,5.38
Miami,13,18,330,Treatment,55,5.5
Miami,13,19,331,Treatment,0,5.51
Miami,13,19,331,Treatment,5,5.51
Miami,13,19,331,Treatment,10,5.28
Miami,13,19,331,Treatment,15,5.63
Miami,13,19,331,Treatment,20,5.3
Miami,13,19,331,Treatment,25,6.06
Miami,13,19,331,Treatment,30,5.46
Miami,13,19,331,Treatment,35,5.2
Miami,13,19,331,Treatment,40,5.24
Miami,13,19,331,Treatment,45,5.78
Miami,13,19,331,Treatment,50,5.39
Miami,13,19,331,Treatment,55,5.15
Miami,13,20,332,Treatment,0,5.39
Miami,13,20,332,Treatment,5,5.65
Miami,13,20,332,Treatment,10,5.72
Miami,13,20,332,Treatment,15,5.56
Miami,13,20,332,Treatment,20,6.09
Miami,13,20,332,Treatment,25,5.06
Miami,13,20,332,Treatment,30,5.29
Miami,13,20,332,Treatment,35,5.43
Miami,13,20,332,Treatment,40,6.06
Miami,13,20,332,Treatment,45,5.94
Miami,13,20,332,Treatment,50,5.81
Miami,13,20,332,Treatment,55,5.29
Miami,13,21,333,Treatment,0,5.28
Miami,13,21,333,Treatment,5,5.29
Miami,13,21,333,Treatment,10,5.86
Miami,13,21,333,Treatment,15,5.43
Miami,13,21,333,Treatment,20,5.46
Miami,13,21,333,Treatment,25,5.68
Miami,13,21,333,Treatment,30,5.07
Miami,13,21,333,Treatment,35,5.5
Miami,13,21,333,Treatment,40,5.22
Miami,13,21,333,Treatment,45,5.42
Miami,13,21,333,Treatment,50,5.34
Miami,13,21,333,Treatment,55,5.33
Miami,13,22,334,Control,0,5.55
Miami,13,22,334,Control,5,5.64
Miami,13,22,334,Control,10,5.99
Miami,13,22,334,Control,15,5.88
Miami,13,22,334,Control,20,6.27
Miami,13,22,334,Control,25,6.05
Miami,13,22,334,Control,30,5.98
Miami,13,22,334,Control,35,5.9
Miami,13,22,334,Control,40,6.04
Miami,13,22,334,Control,45,6.57
Miami,13,22,334,Control,50,6.08
Miami,13,22,334,Control,55,5.81
Miami,13,23,335,Treatment,0,5.98
Miami,13,23,335,Treatment,5,5.97
Miami,13,23,335,Treatment,10,5.54
Miami,13,23,335,Treatment,15,5.81
Miami,13,23,335,Treatment,20,5.34
Miami,13,23,335,Treatment,25,5.84
Miami,13,23,335,Treatment,30,5.23
Miami,13,23,335,Treatment,35,5.42
Miami,13,23,335,Treatment,40,5.84
Miami,13,23,335,Treatment,45,5.53
Miami,13,23,335,Treatment,50,6.06
Miami,13,23,335,Treatment,55,5.42
Seattle,0,0,0,Treatment,0,4.32
Seattle,0,0,0,Treatment,5,3.46
Seattle,0,0,0,Treatment,10,3.43
Seattle,0,0,0,Treatment,15,3.64
Seattle,0,0,0,Treatment,20,4.04
Seattle,0,0,0,Treatment,25,3.44
Seattle,0,0,0,Treatment,30,3.99
Seattle,0,0,0,Treatment,35,3.97
Seattle,0,0,0,Treatment,40,4.34
Seattle,0,0,0,Treatment,45,4.1
Seattle,0,0,0,Treatment,50,3.93
Seattle,0,0,0,Treatment,55,4.18
Seattle,0,1,1,Control,0,3.72
Seattle,0,1,1,Control,5,3.61
Seattle,0,1,1,Control,10,3.8
Seattle,0,1,1,Control,15,3.99
Seattle,0,1,1,Control,20,4.04
Seattle,0,1,1,Control,25,3.47
Seattle,0,1,1,Control,30,3.95
Seattle,0,1,1,Control,35,4.01
Seattle,0,1,1,Control,40,4.14
Seattle,0,1,1,Control,45,4.41
Seattle,0,1,1,Control,50,4.05
Seattle,0,1,1,Control,55,3.77
Seattle,0,2,2,Treatment,0,4.17
Seattle,0,2,2,Treatment,5,3.73
Seattle,0,2,2,Treatment,10,4.11
Seattle,0,2,2,Treatment,15,4.19
Seattle,0,2,2,Treatment,20,3.45
Seattle,0,2,2,Treatment,25,3.98
Seattle,0,2,2,Treatment,30,4.16
Seattle,0,2,2,Treatment,35,4.09
Seattle,0,2,2,Treatment,40,3.32
Seattle,0,2,2,Treatment,45,3.63
Seattle,0,2,2,Treatment,50,3.52
Seattle,0,2,2,Treatment,55,3.97
Seattle,0,3,3,Treatment,0,3.17
Seattle,0,3,3,Treatment,5,3.76
Seattle,0,3,3,Treatment,10,4.04
Seattle,0,3,3,Treatment,15,3.88
Seattle,0,3,3,Treatment,20,3.88
Seattle,0,3,3,Treatment,25,3.75
Seattle,0,3,3,Treatment,30,3.58
Seattle,0,3,3,Treatment,35,3.84
Seattle,0,3,3,Treatment,40,3.85
Seattle,0,3,3,Treatment,45,3.99
Seattle,0,3,3,Treatment,50,4.01
Seattle,0,3,3,Treatment,55,3.86
Seattle,0,4,4,Treatment,0,3.75
Seattle,0,4,4,Treatment,5,3.48
Seattle,0,4,4,Treatment,10,3.96
Seattle,0,4,4,Treatment,15,3.87
Seattle,0,4,4,Treatment,20,3.96
Seattle,0,4,4,Treatment,25,3.52
Seattle,0,4,4,Treatment,30,4.29
Seattle,0,4,4,Treatment,35,4.02
Seattle,0,4,4,Treatment,40,3.77
Seattle,0,4,4,Treatment,45,3.61
Seattle,0,4,4,Treatment,50,4.11
Seattle,0,4,4,Treatment,55,3.56
Seattle,0,5,5,Control,0,3.69
Seattle,0,5,5,Control,5,4.32
Seattle,0,5,5,Control,10,3.9
Seattle,0,5,5,Control,15,4.4
Seattle,0,5,5,Control,20,3.82
Seattle,0,5,5,Control,25,4.0
Seattle,0,5,5,Control,30,4.2
Seattle,0,5,5,Control,35,4.17
Seattle,0,5,5,Control,40,4.28
Seattle,0,5,5,Control,45,3.88
Seattle,0,5,5,Control,50,4.02
Seattle,0,5,5,Control,55,4.31
Seattle,0,6,6,Treatment,0,4.14
Seattle,0,6,6,Treatment,5,3.89
Seattle,0,6,6,Treatment,10,3.94
Seattle,0,6,6,Treatment,15,3.86
Seattle,0,6,6,Treatment,20,3.64
Seattle,0,6,6,Treatment,25,3.77
Seattle,0,6,6,Treatment,30,3.88
Seattle,0,6,6,Treatment,35,3.81
Seattle,0,6,6,Treatment,40,4.23
Seattle,0,6,6,Treatment,45,4.09
Seattle,0,6,6,Treatment,50,3.91
Seattle,0,6,6,Treatment,55,3.65
Seattle,0,7,7,Treatment,0,4.33
Seattle,0,7,7,Treatment,5,3.59
Seattle,0,7,7,Treatment,10,3.87
Seattle,0,7,7,Treatment,15,3.93
Seattle,0,7,7,Treatment,20,3.76
Seattle,0,7,7,Treatment,25,3.59
Seattle,0,7,7,Treatment,30,3.64
Seattle,0,7,7,Treatment,35,3.7
Seattle,0,7,7,Treatment,40,3.66
Seattle,0,7,7,Treatment,45,4.17
Seattle,0,7,7,Treatment,50,3.84
Seattle,0,7,7,Treatment,55,3.71
Seattle,0,8,8,Treatment,0,4.01
Seattle,0,8,8,Treatment,5,3.75
Seattle,0,8,8,Treatment,10,4.07
Seattle,0,8,8,Treatment,15,3.52
Seattle,0,8,8,Treatment,20,4.13
Seattle,0,8,8,Treatment,25,3.84
Seattle,0,8,8,Treatment,30,3.83
Seattle,0,8,8,Treatment,35,3.67
Seattle,0,8,8,Treatment,40,3.53
Seattle,0,8,8,Treatment,45,3.42
Seattle,0,8,8,Treatment,50,3.65
Seattle,0,8,8,Treatment,55,3.99
Seattle,0,9,9,Control,0,3.45
Seattle,0,9,9,Control,5,3.67
Seattle,0,9,9,Control,10,3.85
Seattle,0,9,9,Control,15,3.91
Seattle,0,9,9,Control,20,3.97
Seattle,0,9,9,Control,25,4.26
Seattle,0,9,9,Control,30,4.31
Seattle,0,9,9,Control,35,4.5
Seattle,0,9,9,Control,40,3.59
Seattle,0,9,9,Control,45,3.79
Seattle,0,9,9,Control,50,4.17
Seattle,0,9,9,Control,55,3.89
Seattle,0,10,10,Treatment,0,4.05
Seattle,0,10,10,Treatment,5,4.34
Seattle,0,10,10,Treatment,10,4.15
Seattle,0,10,10,Treatment,15,4.11
Seattle,0,10,10,Treatment,20,3.74
Seattle,0,10,10,Treatment,25,3.82
Seattle,0,10,10,Treatment,30,3.76
Seattle,0,10,10,Treatment,35,3.46
Seattle,0,10,10,Treatment,40,4.21
Seattle,0,10,10,Treatment,45,4.03
Seattle,0,10,10,Treatment,50,3.75
Seattle,0,10,10,Treatment,55,4.17
Seattle,0,11,11,Control,0,3.38
Seattle,0,11,11,Control,5,4.15
Seattle,0,11,11,Control,10,3.63
Seattle,0,11,11,Control,15,3.95
Seattle,0,11,11,Control,20,4.05
Seattle,0,11,11,Control,25,4.1
Seattle,0,11,11,Control,30,4.21
Seattle,0,11,11,Control,35,4.15
Seattle,0,11,11,Control,40,4.14
Seattle,0,11,11,Control,45,3.8
Seattle,0,11,11,Control,50,4.07
Seattle,0,11,11,Control,55,3.62
Seattle,0,12,12,Control,0,3.65
Seattle,0,12,12,Control,5,3.91
Seattle,0,12,12,Control,10,3.67
Seattle,0,12,12,Control,15,3.82
Seattle,0,12,12,Control,20,4.0
Seattle,0,12,12,Control,25,3.87
Seattle,0,12,12,Control,30,4.29
Seattle,0,12,12,Control,35,4.06
Seattle,0,12,12,Control,40,3.88
Seattle,0,12,12,Control,45,3.97
Seattle,0,12,12,Control,50,4.3
Seattle,0,12,12,Control,55,4.23
Seattle,0,13,13,Treatment,0,3.83
Seattle,0,13,13,Treatment,5,4.07
Seattle,0,13,13,Treatment,10,3.98
Seattle,0,13,13,Treatment,15,3.58
Seattle,0,13,13,Treatment,20,4.03
Seattle,0,13,13,Treatment,25,3.62
Seattle,0,13,13,Treatment,30,4.17
Seattle,0,13,13,Treatment,35,3.97
Seattle,0,13,13,Treatment,40,3.56
Seattle,0,13,13,Treatment,45,3.71
Seattle,0,13,13,Treatment,50,3.7
Seattle,0,13,13,Treatment,55,3.88
Seattle,0,14,14,Control,0,3.55
Seattle,0,14,14,Control,5,3.54
Seattle,0,14,14,Control,10,4.08
Seattle,0,14,14,Control,15,4.07
Seattle,0,14,14,Control,20,4.03
Seattle,0,14,14,Control,25,4.07
Seattle,0,14,14,Control,30,3.85
Seattle,0,14,14,Control,35,4.05
Seattle,0,14,14,Control,40,4.63
Seattle,0,14,14,Control,45,4.29
Seattle,0,14,14,Control,50,3.93
Seattle,0,14,14,Control,55,3.87
Seattle,0,15,15,Control,0,4.27
Seattle,0,15,15,Control,5,4.2
Seattle,0,15,15,Control,10,3.86
Seattle,0,15,15,Control,15,3.64
Seattle,0,15,15,Control,20,3.71
Seattle,0,15,15,Control,25,4.11
Seattle,0,15,15,Control,30,3.98
Seattle,0,15,15,Control,35,4.17
Seattle,0,15,15,Control,40,4.02
Seattle,0,15,15,Control,45,4.24
Seattle,0,15,15,Control,50,4.09
Seattle,0,15,15,Control,55,4.21
Seattle,0,16,16,Control,0,3.69
Seattle,0,16,16,Control,5,3.91
Seattle,0,16,16,Control,10,4.27
Seattle,0,16,16,Control,15,4.47
Seattle,0,16,16,Control,20,3.96
Seattle,0,16,16,Control,25,3.85
Seattle,0,16,16,Control,30,3.51
Seattle,0,16,16,Control,35,4.22
Seattle,0,16,16,Control,40,3.86
Seattle,0,16,16,Control,45,4.74
Seattle,0,16,16,Control,50,3.82
Seattle,0,16,16,Control,55,4.53
Seattle,0,17,17,Control,0,3.74
Seattle,0,17,17,Control,5,4.06
Seattle,0,17,17,Control,10,4.19
Seattle,0,17,17,Control,15,3.94
Seattle,0,17,17,Control,20,4.21
Seattle,0,17,17,Control,25,4.2
Seattle,0,17,17,Control,30,4.15
Seattle,0,17,17,Control,35,4.0
Seattle,0,17,17,Control,40,3.71
Seattle,0,17,17,Control,45,3.98
Seattle,0,17,17,Control,50,4.04
Seattle,0,17,17,Control,55,3.53
Seattle,0,18,18,Treatment,0,3.98
Seattle,0,18,18,Treatment,5,3.62
Seattle,0,18,18,Treatment,10,3.81
Seattle,0,18,18,Treatment,15,3.76
Seattle,0,18,18,Treatment,20,4.32
Seattle,0,18,18,Treatment,25,3.9
Seattle,0,18,18,Treatment,30,4.1
Seattle,0,18,18,Treatment,35,3.81
Seattle,0,18,18,Treatment,40,3.37
Seattle,0,18,18,Treatment,45,4.01
Seattle,0,18,18,Treatment,50,3.68
Seattle,0,18,18,Treatment,55,3.76
Seattle,0,19,19,Treatment,0,3.86
Seattle,0,19,19,Treatment,5,4.11
Seattle,0,19,19,Treatment,10,4.07
Seattle,0,19,19,Treatment,15,4.24
Seattle,0,19,19,Treatment,20,4.27
Seattle,0,19,19,Treatment,25,3.33
Seattle,0,19,19,Treatment,30,3.54
Seattle,0,19,19,Treatment,35,3.39
Seattle,0,19,19,Treatment,40,4.0
Seattle,0,19,19,Treatment,45,3.67
Seattle,0,19,19,Treatment,50,3.72
Seattle,0,19,19,Treatment,55,3.79
Seattle,0,20,20,Treatment,0,3.47
Seattle,0,20,20,Treatment,5,3.53
Seattle,0,20,20,Treatment,10,3.84
Seattle,0,20,20,Treatment,15,4.14
Seattle,0,20,20,Treatment,20,3.83
Seattle,0,20,20,Treatment,25,3.64
Seattle,0,20,20,Treatment,30,3.3
Seattle,0,20,20,Treatment,35,4.08
Seattle,0,20,20,Treatment,40,3.66
Seattle,0,20,20,Treatment,45,3.55
Seattle,0,20,20,Treatment,50,3.41
Seattle,0,20,20,Treatment,55,3.48
Seattle,0,21,21,Control,0,3.78
Seattle,0,21,21,Control,5,3.59
Seattle,0,21,21,Control,10,3.99
Seattle,0,21,21,Control,15,3.94
Seattle,0,21,21,Control,20,4.56
Seattle,0,21,21,Control,25,3.57
Seattle,0,21,21,Control,30,4.04
Seattle,0,21,21,Control,35,4.04
Seattle,0,21,21,Control,40,3.74
Seattle,0,21,21,Control,45,4.02
Seattle,0,21,21,Control,50,4.19
Seattle,0,21,21,Control,55,4.02
Seattle,0,22,22,Control,0,3.46
Seattle,0,22,22,Control,5,3.79
Seattle,0,22,22,Control,10,4.37
Seattle,0,22,22,Control,15,4.23
Seattle,0,22,22,Control,20,4.14
Seattle,0,22,22,Control,25,4.31
Seattle,0,22,22,Control,30,3.52
Seattle,0,22,22,Control,35,4.2
Seattle,0,22,22,Control,40,4.27
Seattle,0,22,22,Control,45,3.84
Seattle,0,22,22,Control,50,4.66
Seattle,0,22,22,Control,55,4.05
Seattle,0,23,23,Treatment,0,4.1
Seattle,0,23,23,Treatment,5,3.77
Seattle,0,23,23,Treatment,10,4.18
Seattle,0,23,23,Treatment,15,3.98
Seattle,0,23,23,Treatment,20,3.69
Seattle,0,23,23,Treatment,25,4.22
Seattle,0,23,23,Treatment,30,4.07
Seattle,0,23,23,Treatment,35,3.63
Seattle,0,23,23,Treatment,40,3.8
Seattle,0,23,23,Treatment,45,3.97
Seattle,0,23,23,Treatment,50,3.75
Seattle,0,23,23,Treatment,55,3.76
Seattle,1,0,24,Treatment,0,3.57
Seattle,1,0,24,Treatment,5,3.28
Seattle,1,0,24,Treatment,10,3.9
Seattle,1,0,24,Treatment,15,3.34
Seattle,1,0,24,Treatment,20,3.59
Seattle,1,0,24,Treatment,25,3.4
Seattle,1,0,24,Treatment,30,3.43
Seattle,1,0,24,Treatment,35,3.95
Seattle,1,0,24,Treatment,40,3.78
Seattle,1,0,24,Treatment,45,3.78
Seattle,1,0,24,Treatment,50,3.51
Seattle,1,0,24,Treatment,55,3.68
Seattle,1,1,25,Treatment,0,3.83
Seattle,1,1,25,Treatment,5,4.05
Seattle,1,1,25,Treatment,10,4.08
Seattle,1,1,25,Treatment,15,3.78
Seattle,1,1,25,Treatment,20,3.38
Seattle,1,1,25,Treatment,25,3.65
Seattle,1,1,25,Treatment,30,3.82
Seattle,1,1,25,Treatment,35,3.65
Seattle,1,1,25,Treatment,40,3.58
Seattle,1,1,25,Treatment,45,3.86
Seattle,1,1,25,Treatment,50,4.45
Seattle,1,1,25,Treatment,55,3.72
Seattle,1,2,26,Control,0,3.51
Seattle,1,2,26,Control,5,4.2
Seattle,1,2,26,Control,10,4.17
Seattle,1,2,26,Control,15,4.2
Seattle,1,2,26,Control,20,4.34
Seattle,1,2,26,Control,25,3.89
Seattle,1,2,26,Control,30,3.92
Seattle,1,2,26,Control,35,4.43
Seattle,1,2,26,Control,40,4.16
Seattle,1,2,26,Control,45,3.45
Seattle,1,2,26,Control,50,4.11
Seattle,1,2,26,Control,55,3.85
Seattle,1,3,27,Treatment,0,4.1
Seattle,1,3,27,Treatment,5,3.51
Seattle,1,3,27,Treatment,10,3.96
Seattle,1,3,27,Treatment,15,3.89
Seattle,1,3,27,Treatment,20,3.93
Seattle,1,3,27,Treatment,25,3.98
Seattle,1,3,27,Treatment,30,4.21
Seattle,1,3,27,Treatment,35,3.94
Seattle,1,3,27,Treatment,40,3.85
Seattle,1,3,27,Treatment,45,4.13
Seattle,1,3,27,Treatment,50,4.4
Seattle,1,3,27,Treatment,55,4.07
Seattle,1,4,28,Treatment,0,3.95
Seattle,1,4,28,Treatment,5,3.9
Seattle,1,4,28,Treatment,10,3.84
Seattle,1,4,28,Treatment,15,4.38
Seattle,1,4,28,Treatment,20,3.65
Seattle,1,4,28,Treatment,25,4.13
Seattle,1,4,28,Treatment,30,3.81
Seattle,1,4,28,Treatment,35,3.47
Seattle,1,4,28,Treatment,40,3.79
Seattle,1,4,28,Treatment,45,3.7
Seattle,1,4,28,Treatment,50,3.98
Seattle,1,4,28,Treatment,55,3.86
Seattle,1,5,29,Control,0,4.21
Seattle,1,5,29,Control,5,4.17
Seattle,1,5,29,Control,10,4.34
Seattle,1,5,29,Control,15,4.06
Seattle,1,5,29,Control,20,3.99
Seattle,1,5,29,Control,25,4.18
Seattle,1,5,29,Control,30,3.86
Seattle,1,5,29,Control,35,4.03
Seattle,1,5,29,Control,40,3.96
Seattle,1,5,29,Control,45,3.63
Seattle,1,5,29,Control,50,4.03
Seattle,1,5,29,Control,55,3.89
Seattle,1,6,30,Treatment,0,4.09
Seattle,1,6,30,Treatment,5,4.26
Seattle,1,6,30,Treatment,10,3.68
Seattle,1,6,30,Treatment,15,3.76
Seattle,1,6,30,Treatment,20,3.65
Seattle,1,6,30,Treatment,25,3.63
Seattle,1,6,30,Treatment,30,3.69
Seattle,1,6,30,Treatment,35,3.79
Seattle,1,6,30,Treatment,40,3.99
Seattle,1,6,30,Treatment,45,3.92
Seattle,1,6,30,Treatment,50,3.58
Seattle,1,6,30,Treatment,55,4.16
Seattle,1,7,31,Treatment,0,3.61
Seattle,1,7,31,Treatment,5,4.15
Seattle,1,7,31,Treatment,10,3.92
Seattle,1,7,31,Treatment,15,3.8
Seattle,1,7,31,Treatment,20,3.93
Seattle,1,7,31,Treatment,25,3.83
Seattle,1,7,31,Treatment,30,3.98
Seattle,1,7,31,Treatment,35,3.89
Seattle,1,7,31,Treatment,40,3.76
Seattle,1,7,31,Treatment,45,3.33
Seattle,1,7,31,Treatment,50,3.97
Seattle,1,7,31,Treatment,55,3.75
Seattle,1,8,32,Control,0,3.96
Seattle,1,8,32,Control,5,3.81
Seattle,1,8,32,Control,10,4.2
Seattle,1,8,32,Control,15,4.05
Seattle,1,8,32,Control,20,4.04
Seattle,1,8,32,Control,25,3.97
Seattle,1,8,32,Control,30,4.42
Seattle,1,8,32,Control,35,3.82
Seattle,1,8,32,Control,40,3.92
Seattle,1,8,32,Control,45,3.69
Seattle,1,8,32,Control,50,4.18
Seattle,1,8,32,Control,55,3.85
Seattle,1,9,33,Control,0,3.87
Seattle,1,9,33,Control,5,4.02
Seattle,1,9,33,Control,10,3.69
Seattle,1,9,33,Control,15,3.44
Seattle,1,9,33,Control,20,4.11
Seattle,1,9,33,Control,25,3.47
Seattle,1,9,33,Control,30,4.21
Seattle,1,9,33,Control,35,4.39
Seattle,1,9,33,Control,40,3.96
Seattle,1,9,33,Control,45,4.32
Seattle,1,9,33,Control,50,3.99
Seattle,1,9,33,Control,55,4.4
Seattle,1,10,34,Treatment,0,3.41
Seattle,1,10,34,Treatment,5,3.93
Seattle,1,10,34,Treatment,10,4.32
Seattle,1,10,34,Treatment,15,3.97
Seattle,1,10,34,Treatment,20,3.71
Seattle,1,10,34,Treatment,25,3.92
Seattle,1,10,34,Treatment,30,4.08
Seattle,1,10,34,Treatment,35,3.82
Seattle,1,10,34,Treatment,40,4.5
Seattle,1,10,34,Treatment,45,3.71
Seattle,1,10,34,Treatment,50,4.09
Seattle,1,10,34,Treatment,55,4.03
Seattle,1,11,35,Treatment,0,3.73
Seattle,1,11,35,Treatment,5,4.09
Seattle,1,11,35,Treatment,10,3.88
Seattle,1,11,35,Treatment,15,3.92
Seattle,1,11,35,Treatment,20,3.43
Seattle,1,11,35,Treatment,25,4.0
Seattle,1,11,35,Treatment,30,3.91
Seattle,1,11,35,Treatment,35,3.82
Seattle,1,11,35,Treatment,40,3.93
Seattle,1,11,35,Treatment,45,3.74
Seattle,1,11,35,Treatment,50,3.69
Seattle,1,11,35,Treatment,55,3.78
Seattle,1,12,36,Control,0,4.39
Seattle,1,12,36,Control,5,4.12
Seattle,1,12,36,Control,10,3.7
Seattle,1,12,36,Control,15,4.51
Seattle,1,12,36,Control,20,3.89
Seattle,1,12,36,Control,25,4.01
Seattle,1,12,36,Control,30,4.22
Seattle,1,12,36,Control,35,3.51
Seattle,1,12,36,Control,40,3.94
Seattle,1,12,36,Control,45,3.86
Seattle,1,12,36,Control,50,4.05
Seattle,1,12,36,Control,55,4.09
Seattle,1,13,37,Control,0,3.97
Seattle,1,13,37,Control,5,4.27
Seattle,1,13,37,Control,10,4.08
Seattle,1,13,37,Control,15,4.01
Seattle,1,13,37,Control,20,4.04
Seattle,1,13,37,Control,25,4.46
Seattle,1,13,37,Control,30,4.04
Seattle,1,13,37,Control,35,3.87
Seattle,1,13,37,Control,40,3.52
Seattle,1,13,37,Control,45,3.64
Seattle,1,13,37,Control,50,3.88
Seattle,1,13,37,Control,55,3.97
Seattle,1,14,38,Treatment,0,4.09
Seattle,1,14,38,Treatment,5,3.8
Seattle,1,14,38,Treatment,10,3.66
Seattle,1,14,38,Treatment,15,3.99
Seattle,1,14,38,Treatment,20,4.18
Seattle,1,14,38,Treatment,25,3.56
Seattle,1,14,38,Treatment,30,3.9
Seattle,1,14,38,Treatment,35,3.36
Seattle,1,14,38,Treatment,40,3.47
Seattle,1,14,38,Treatment,45,3.69
Seattle,1,14,38,Treatment,50,4.12
Seattle,1,14,38,Treatment,55,3.65
Seattle,1,15,39,Control,0,3.85
Seattle,1,15,39,Control,5,3.9
Seattle,1,15,39,Control,10,3.75
Seattle,1,15,39,Control,15,4.5
Seattle,1,15,39,Control,20,3.93
Seattle,1,15,39,Control,25,4.03
Seattle,1,15,39,Control,30,3.9
Seattle,1,15,39,Control,35,4.11
Seattle,1,15,39,Control,40,4.31
Seattle,1,15,39,Control,45,4.42
Seattle,1,15,39,Control,50,3.81
Seattle,1,15,39,Control,55,4.28
Seattle,1,16,40,Control,0,4.24
Seattle,1,16,40,Control,5,3.98
Seattle,1,16,40,Control,10,3.95
Seattle,1,16,40,Control,15,4.23
Seattle,1,16,40,Control,20,4.24
Seattle,1,16,40,Control,25,4.39
Seattle,1,16,40,Control,30,4.05
Seattle,1,16,40,Control,35,3.97
Seattle,1,16,40,Control,40,3.39
Seattle,1,16,40,Control,45,3.6
Seattle,1,16,40,Control,50,3.9
Seattle,1,16,40,Control,55,3.72
Seattle,1,17,41,Control,0,3.67
Seattle,1,17,41,Control,5,3.87
Seattle,1,17,41,Control,10,3.88
Seattle,1,17,41,Control,15,4.3
Seattle,1,17,41,Control,20,3.85
Seattle,1,17,41,Control,25,4.11
Seattle,1,17,41,Control,30,4.05
Seattle,1,17,41,Control,35,4.23
Seattle,1,17,41,Control,40,4.21
Seattle,1,17,41,Control,45,3.99
Seattle,1,17,41,Control,50,3.58
Seattle,1,17,41,Control,55,3.94
Seattle,1,18,42,Control,0,4.07
Seattle,1,18,42,Control,5,3.82
Seattle,1,18,42,Control,10,4.29
Seattle,1,18,42,Control,15,4.0
Seattle,1,18,42,Control,20,3.77
Seattle,1,18,42,Control,25,3.89
Seattle,1,18,42,Control,30,4.48
Seattle,1,18,42,Control,35,4.17
Seattle,1,18,42,Control,40,4.26
Seattle,1,18,42,Control,45,3.74
Seattle,1,18,42,Control,50,3.83
Seattle,1,18,42,Control,55,3.83
Seattle,1,19,43,Treatment,0,3.96
Seattle,1,19,43,Treatment,5,3.82
Seattle,1,19,43,Treatment,10,3.8
Seattle,1,19,43,Treatment,15,3.64
Seattle,1,19,43,Treatment,20,3.8
Seattle,1,19,43,Treatment,25,4.12
Seattle,1,19,43,Treatment,30,3.46
Seattle,1,19,43,Treatment,35,3.93
Seattle,1,19,43,Treatment,40,4.19
Seattle,1,19,43,Treatment,45,3.79
Seattle,1,19,43,Treatment,50,3.71
Seattle,1,19,43,Treatment,55,4.07
Seattle,1,20,44,Control,0,3.83
Seattle,1,20,44,Control,5,3.63
Seattle,1,20,44,Control,10,3.48
Seattle,1,20,44,Control,15,3.96
Seattle,1,20,44,Control,20,3.68
Seattle,1,20,44,Control,25,4.0
Seattle,1,20,44,Control,30,4.28
Seattle,1,20,44,Control,35,4.46
Seattle,1,20,44,Control,40,4.02
Seattle,1,20,44,Control,45,4.25
Seattle,1,20,44,Control,50,4.1
Seattle,1,20,44,Control,55,3.9
Seattle,1,21,45,Treatment,0,4.41
Seattle,1,21,45,Treatment,5,3.68
Seattle,1,21,45,Treatment,10,4.24
Seattle,1,21,45,Treatment,15,3.97
Seattle,1,21,45,Treatment,20,3.6
Seattle,1,21,45,Treatment,25,3.92
Seattle,1,21,45,Treatment,30,4.37
Seattle,1,21,45,Treatment,35,4.22
Seattle,1,21,45,Treatment,40,3.71
Seattle,1,21,45,Treatment,45,3.66
Seattle,1,21,45,Treatment,50,3.87
Seattle,1,21,45,Treatment,55,3.8
Seattle,1,22,46,Treatment,0,4.02
Seattle,1,22,46,Treatment,5,3.42
Seattle,1,22,46,Treatment,10,3.95
Seattle,1,22,46,Treatment,15,3.8
Seattle,1,22,46,Treatment,20,3.85
Seattle,1,22,46,Treatment,25,3.9
Seattle,1,22,46,Treatment,30,4.14
Seattle,1,22,46,Treatment,35,4.08
Seattle,1,22,46,Treatment,40,3.65
Seattle,1,22,46,Treatment,45,3.83
